Linux 3.10.0-1062.12.1.el7.x86_64 (ip-10-0-0-66.ap-south-1.compute.internal) 	10/18/2021 	_x86_64_	(2 CPU)

05:50:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:50:24 PM     all     14.47      0.00      5.23      0.20      0.20     79.90
05:50:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:34 PM     all      0.00      0.00      0.00      0.00      0.10     99.90
05:50:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:49 PM     all      0.00      0.00      0.10      0.00      0.00     99.90
05:50:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:59 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:14 PM     all      0.00      0.00      0.00      0.00      0.10     99.90
05:51:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:24 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:34 PM     all      0.10      0.00      0.20      0.10      0.10     99.50
05:51:39 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:44 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:49 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:54 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:51:59 PM     all      0.00      0.00      0.00      0.00      0.10     99.90
05:52:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:09 PM     all      0.10      0.00      0.00      0.00      0.00     99.90
05:52:14 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:24 PM     all      0.00      0.00      0.00      0.00      0.10     99.90
05:52:29 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:52:34 PM     all      8.57      0.00      5.14      5.65      0.20     80.44
05:52:39 PM     all      0.10      0.00      0.20      0.10      0.10     99.50
05:52:44 PM     all      0.00      0.00      0.10      0.00      0.10     99.80
05:52:49 PM     all      0.10      0.00      0.00      0.00      0.10     99.80
05:52:54 PM     all      0.10      0.00      0.10      0.00      0.00     99.80
05:52:59 PM     all     54.69      0.00     20.70      9.58      0.21     14.83
05:53:04 PM     all     78.92      0.00     17.57      2.41      0.00      1.10
05:53:09 PM     all     44.25      0.00      9.96      1.54      0.31     43.94
05:53:14 PM     all      1.75      0.00      1.96      0.10      1.34     94.84
05:53:19 PM     all      1.24      0.00      1.76      0.00      0.73     96.27
05:53:24 PM     all      1.45      0.00      1.97      0.00      0.62     95.95
05:53:29 PM     all      1.35      0.00      1.87      0.31      0.83     95.63
05:53:34 PM     all      1.45      0.00      1.76      0.21      0.83     95.75
05:53:39 PM     all      1.35      0.00      1.66      0.10      0.72     96.17
05:53:44 PM     all      1.35      0.00      1.97      0.00      0.73     95.96
05:53:49 PM     all      1.45      0.00      1.55      0.00      0.62     96.38
05:53:54 PM     all      1.35      0.00      1.56      0.00      0.73     96.37
05:53:59 PM     all      1.35      0.00      1.66      0.00      0.73     96.27
05:54:04 PM     all      1.55      0.00      1.97      0.00      0.62     95.85
05:54:09 PM     all      1.45      0.00      1.86      0.00      0.62     96.07
05:54:14 PM     all      1.46      0.00      1.87      0.00      0.83     95.84
05:54:19 PM     all      1.44      0.00      2.06      0.00      0.62     95.88
05:54:24 PM     all      1.45      0.00      1.97      0.00      0.62     95.96
05:54:29 PM     all      1.34      0.00      1.76      0.00      0.93     95.97
05:54:34 PM     all      1.45      0.00      2.17      0.00      0.62     95.76
05:54:39 PM     all      1.54      0.00      2.27      0.10      0.62     95.47
05:54:44 PM     all      1.66      0.00      1.97      0.21      0.83     95.34
05:54:49 PM     all      1.45      0.00      1.76      0.21      0.52     96.07
05:54:54 PM     all      1.95      0.00      2.05      0.31      0.62     95.08
05:54:59 PM     all      1.54      0.00      1.44      0.21      0.93     95.88
05:55:04 PM     all      1.24      0.00      1.14      0.21      0.72     96.70
05:55:09 PM     all      1.23      0.00      1.03      0.21      0.41     97.12
05:55:14 PM     all      1.23      0.00      1.23      0.21      0.62     96.71
05:55:19 PM     all      1.13      0.00      0.82      0.10      0.61     97.34
05:55:24 PM     all      0.82      0.00      0.62      0.00      0.51     98.05
05:55:29 PM     all      0.92      0.00      0.72      0.00      0.72     97.65
05:55:34 PM     all      0.72      0.00      0.82      0.00      0.61     97.85
05:55:39 PM     all      1.02      0.00      0.82      0.00      0.41     97.75
05:55:44 PM     all      1.33      0.00      0.82      0.00      0.51     97.34
05:55:49 PM     all      1.23      0.00      0.72      0.00      0.41     97.65
05:55:54 PM     all      1.22      0.00      0.92      0.00      0.51     97.35
05:55:59 PM     all      1.33      0.00      0.61      0.00      0.51     97.54
05:56:04 PM     all      0.82      0.00      0.82      0.00      0.51     97.85
05:56:09 PM     all      0.82      0.00      0.61      0.00      0.61     97.96
05:56:14 PM     all      0.92      0.00      0.72      0.00      0.82     97.55
05:56:19 PM     all      1.23      0.00      0.61      0.00      0.51     97.65
05:56:24 PM     all      1.22      0.00      1.02      0.00      0.41     97.35
05:56:29 PM     all      1.23      0.00      0.72      0.00      0.51     97.55
05:56:34 PM     all      1.03      0.00      0.82      0.00      0.41     97.74
05:56:39 PM     all      1.12      0.00      0.72      0.00      0.51     97.65
05:56:44 PM     all      1.12      0.00      0.92      0.00      0.51     97.45
05:56:49 PM     all      1.12      0.00      0.92      0.00      0.41     97.55
05:56:54 PM     all      1.13      0.00      0.51      0.00      0.51     97.85
05:56:59 PM     all      1.23      0.00      0.72      0.00      0.72     97.34
05:57:04 PM     all      1.02      0.00      1.02      0.00      0.41     97.55
05:57:09 PM     all      1.23      0.00      0.72      0.10      0.51     97.44
05:57:14 PM     all      1.03      0.00      0.82      0.00      0.62     97.54
05:57:19 PM     all      1.02      0.00      0.72      0.00      0.41     97.85
05:57:24 PM     all      1.12      0.00      0.92      0.00      0.41     97.55
05:57:29 PM     all      1.23      0.00      0.82      0.00      0.51     97.45
05:57:34 PM     all      1.13      0.00      0.72      0.00      0.51     97.65
05:57:39 PM     all      1.12      0.00      0.82      0.00      0.41     97.65
05:57:44 PM     all      1.34      0.00      0.92      0.00      0.62     97.12
05:57:49 PM     all      1.02      0.00      0.72      0.00      0.41     97.85
05:57:54 PM     all      1.13      0.00      0.72      0.00      0.51     97.64
05:57:59 PM     all      0.92      0.00      0.82      0.00      0.31     97.95
05:58:04 PM     all      1.02      0.00      1.02      0.00      0.71     97.25
05:58:09 PM     all      1.02      0.00      0.81      0.00      0.61     97.56
05:58:14 PM     all      0.92      0.00      0.82      0.00      0.51     97.75
05:58:19 PM     all      1.02      0.00      0.72      0.00      0.31     97.95
05:58:24 PM     all      1.02      0.00      0.92      0.00      0.51     97.55
05:58:29 PM     all      1.33      0.00      0.72      0.00      0.31     97.65
05:58:34 PM     all      1.03      0.00      0.72      0.00      0.51     97.74
05:58:39 PM     all      1.02      0.00      0.82      0.00      0.31     97.85
05:58:44 PM     all      0.92      0.00      0.72      0.00      0.51     97.85
05:58:49 PM     all      1.12      0.00      0.71      0.00      0.41     97.76
05:58:54 PM     all      1.13      0.00      0.61      0.00      0.31     97.95
05:58:59 PM     all      1.12      0.00      0.92      0.00      0.41     97.55
05:59:04 PM     all      1.02      0.00      0.72      0.00      0.51     97.75
05:59:09 PM     all      1.12      0.00      0.81      0.00      0.61     97.46
05:59:14 PM     all      1.33      0.00      0.92      0.00      0.41     97.33
05:59:19 PM     all      1.02      0.00      0.92      0.00      0.51     97.55
05:59:24 PM     all      1.23      0.00      0.82      0.00      0.61     97.34
05:59:29 PM     all      1.23      0.00      0.61      0.00      0.41     97.75
05:59:34 PM     all      1.03      0.00      0.82      0.00      0.41     97.74
05:59:39 PM     all      1.12      0.00      0.92      0.00      0.41     97.56
05:59:44 PM     all      1.02      0.00      0.92      0.00      0.61     97.44
05:59:49 PM     all      1.12      0.00      0.82      0.00      0.41     97.66
05:59:54 PM     all      1.02      0.00      0.92      0.00      0.41     97.65
05:59:59 PM     all      1.22      0.00      0.92      0.00      0.51     97.35
06:00:04 PM     all      1.43      0.00      1.43      0.00      1.83     95.32
06:00:09 PM     all      1.12      0.00      1.33      0.00      0.41     97.14
06:00:14 PM     all      1.33      0.00      0.92      0.00      0.51     97.24
06:00:19 PM     all      1.12      0.00      1.02      0.00      0.41     97.45
06:00:24 PM     all      1.22      0.00      0.92      0.00      0.71     97.14
06:00:29 PM     all      1.13      0.00      0.72      0.00      0.62     97.54
06:00:34 PM     all      1.23      0.00      0.82      0.00      0.41     97.55
06:00:39 PM     all      1.33      0.00      1.02      0.00      0.41     97.24
06:00:44 PM     all      1.34      0.00      1.23      0.00      0.51     96.91
06:00:49 PM     all      1.43      0.00      1.12      0.00      0.41     97.05
06:00:54 PM     all      1.12      0.00      0.72      0.00      0.41     97.75
06:00:59 PM     all      1.12      0.00      0.92      0.00      0.41     97.55
06:01:04 PM     all      1.33      0.00      1.33      0.10      0.61     96.62
06:01:09 PM     all      1.12      0.00      0.82      0.00      0.41     97.65
06:01:14 PM     all      1.13      0.00      0.92      0.00      0.41     97.54
06:01:19 PM     all      1.12      0.00      0.82      0.00      0.41     97.65
06:01:24 PM     all      1.12      0.00      1.02      0.00      1.02     96.84
06:01:29 PM     all      1.22      0.00      0.92      0.00      0.61     97.25
06:01:34 PM     all      1.02      0.00      1.02      0.00      0.61     97.35
06:01:39 PM     all      1.12      0.00      0.71      0.00      0.82     97.35
06:01:44 PM     all      1.03      0.00      0.72      0.00      0.51     97.74
06:01:49 PM     all      1.32      0.00      1.02      0.00      0.51     97.15
06:01:54 PM     all      1.13      0.00      0.82      0.00      0.41     97.64
06:01:59 PM     all      1.33      0.00      0.92      0.00      0.51     97.25
06:02:04 PM     all      1.23      0.00      0.82      0.00      0.72     97.24
06:02:09 PM     all      1.12      0.00      0.92      0.00      0.61     97.35
06:02:14 PM     all      1.02      0.00      0.92      0.00      0.41     97.65
06:02:19 PM     all      1.22      0.00      0.71      0.00      0.51     97.55
06:02:24 PM     all      1.12      0.00      0.71      0.00      0.82     97.35
06:02:29 PM     all      1.12      0.00      0.82      0.00      0.51     97.55
06:02:34 PM     all      1.02      0.00      1.02      0.00      0.61     97.35
06:02:39 PM     all      1.03      0.00      0.51      0.00      0.41     98.05
06:02:44 PM     all      1.22      0.00      0.82      0.00      0.82     97.14
06:02:49 PM     all      1.22      0.00      0.82      0.00      0.51     97.45
06:02:54 PM     all      1.12      0.00      0.72      0.00      0.51     97.65
06:02:59 PM     all      1.02      0.00      0.82      0.00      0.41     97.75
06:03:04 PM     all      1.12      0.00      0.82      0.00      0.51     97.55
06:03:09 PM     all      1.02      0.00      0.72      0.00      0.51     97.75
06:03:14 PM     all      1.03      0.00      0.62      0.00      0.51     97.84
06:03:19 PM     all      1.02      0.00      0.92      0.00      0.61     97.45
06:03:24 PM     all      1.12      0.00      0.82      0.00      0.41     97.65
06:03:29 PM     all      1.12      0.00      0.72      0.00      0.61     97.55
06:03:34 PM     all      1.55      0.00      1.13      0.00      0.62     96.70
06:03:39 PM     all      2.50      0.00      2.09      0.42      0.63     94.37
06:03:44 PM     all      3.10      0.00      2.57      0.32      0.75     93.25
06:03:49 PM     all      3.42      0.00      2.99      0.43      0.85     92.31
06:03:54 PM     all      3.33      0.00      2.69      0.43      0.97     92.58
06:03:59 PM     all      2.92      0.00      2.27      0.43      0.76     93.63
06:04:04 PM     all      3.34      0.00      2.80      0.43      0.86     92.56
06:04:09 PM     all      2.72      0.00      2.29      0.44      0.76     93.79
06:04:14 PM     all      2.84      0.00      2.18      0.33      1.31     93.34
06:04:19 PM     all      2.70      0.00      2.38      0.43      0.76     93.74
06:04:24 PM     all      2.29      0.00      2.07      0.44      0.76     94.45
06:04:29 PM     all      2.61      0.00      2.06      0.43      0.87     94.03
06:04:34 PM     all      2.81      0.00      2.38      0.54      0.76     93.51
06:04:39 PM     all      2.07      0.00      2.28      0.43      0.87     94.35
06:04:44 PM     all      2.52      0.00      2.08      0.44      0.99     93.98
06:04:49 PM     all      2.29      0.00      2.29      0.44      0.76     94.21
06:04:54 PM     all      2.61      0.00      2.29      0.44      0.87     93.79
06:04:59 PM     all      2.51      0.00      2.29      0.44      0.87     93.89
06:05:04 PM     all      2.61      0.00      2.29      0.44      1.20     93.47
06:05:09 PM     all      2.70      0.00      2.38      0.32      0.76     93.84
06:05:14 PM     all      2.07      0.00      2.18      0.44      0.98     94.32
06:05:19 PM     all      2.28      0.00      2.07      0.43      0.76     94.46
06:05:24 PM     all      2.60      0.00      2.81      0.32      0.87     93.40
06:05:29 PM     all      2.60      0.00      2.39      0.43      0.76     93.82
06:05:34 PM     all      2.71      0.00      2.49      0.43      0.97     93.40
06:05:39 PM     all      2.06      0.00      2.49      0.33      0.98     94.14
06:05:44 PM     all      2.06      0.00      2.39      0.43      0.98     94.14
06:05:49 PM     all      2.60      0.00      2.49      0.43      0.87     93.60
06:05:54 PM     all      2.70      0.00      2.49      0.54      0.97     93.30
06:05:59 PM     all      2.71      0.00      2.60      0.43      0.87     93.38
06:06:04 PM     all      2.91      0.00      2.59      0.43      1.08     92.99
06:06:09 PM     all      2.92      0.00      2.16      0.32      0.87     93.72
06:06:14 PM     all      3.13      0.00      2.48      0.43      0.97     92.99
06:06:19 PM     all      3.22      0.00      2.36      0.32      0.97     93.13
06:06:24 PM     all      2.99      0.00      2.77      0.43      1.07     92.74
06:06:29 PM     all      3.41      0.00      2.67      0.43      0.85     92.64
06:06:34 PM     all      3.21      0.00      2.68      0.43      1.07     92.61
06:06:39 PM     all      3.11      0.00      2.58      0.32      0.86     93.13
06:06:44 PM     all      3.00      0.00      2.47      0.43      1.39     92.70
06:06:49 PM     all      3.33      0.00      2.36      0.43      0.75     93.13
06:06:54 PM     all      3.34      0.00      2.70      0.43      0.86     92.66
06:06:59 PM     all      3.64      0.00      2.47      0.43      0.75     92.71
06:07:04 PM     all      2.91      0.00      2.48      0.43      0.86     93.32
06:07:09 PM     all      3.11      0.00      2.58      0.43      0.64     93.24
06:07:14 PM     all      2.91      0.00      2.37      0.32      0.86     93.53
06:07:19 PM     all      3.75      0.00      4.93      0.54      0.75     90.03
06:07:24 PM     all      7.39      0.00      6.81      0.46      1.27     84.06
06:07:29 PM     all      6.92      0.00      6.47      0.45      1.36     84.79
06:07:34 PM     all      7.50      0.00      7.03      0.47      1.52     83.47
06:07:39 PM     all      7.92      0.00      6.64      0.35      1.51     83.59
06:07:44 PM     all      8.61      0.00      7.57      0.47      1.28     82.07
06:07:49 PM     all      8.43      0.00      7.27      0.46      1.39     82.45
06:07:54 PM     all      8.48      0.00      6.74      0.46      1.39     82.93
06:07:59 PM     all      8.61      0.00      7.12      0.34      1.26     82.66
06:08:04 PM     all      7.54      0.00      6.84      0.46      1.39     83.76
06:08:09 PM     all      7.08      0.00      6.16      0.46      1.51     84.79
06:08:14 PM     all      7.63      0.00      6.10      0.35      1.41     84.51
06:08:19 PM     all      8.14      0.00      6.63      0.58      1.51     83.14
06:08:24 PM     all      8.59      0.00      7.20      0.35      1.51     82.35
06:08:29 PM     all      7.84      0.00      6.90      0.58      1.40     83.27
06:08:34 PM     all      8.62      0.00      6.88      0.35      1.40     82.75
06:08:39 PM     all      8.24      0.00      6.84      0.46      1.39     83.06
06:08:44 PM     all      8.64      0.00      7.60      0.46      1.27     82.03
06:08:49 PM     all      7.79      0.00      6.98      0.47      1.40     83.37
06:08:54 PM     all      8.03      0.00      7.22      0.47      1.63     82.65
06:08:59 PM     all      8.20      0.00      6.79      0.47      1.52     83.02
06:09:04 PM     all      8.60      0.00      7.33      0.35      1.51     82.21
06:09:09 PM     all     11.75      0.00      9.56      3.11      1.27     74.31
06:09:14 PM     all     21.69      0.00      9.59      4.34      1.03     63.36
06:09:19 PM     all      9.29      0.00      7.32      0.70      1.28     81.42
06:09:24 PM     all      8.23      0.00      7.30      0.46      1.27     82.73
06:09:29 PM     all      8.03      0.00      6.87      0.47      1.28     83.35
06:09:34 PM     all      7.91      0.00      7.09      0.47      1.40     83.14
06:09:39 PM     all      7.82      0.00      6.65      0.35      1.63     83.55
06:09:44 PM     all      8.20      0.00      6.91      0.47      1.52     82.90
06:09:49 PM     all      7.71      0.00      6.66      0.35      1.64     83.64
06:09:54 PM     all      6.92      0.00      7.03      0.47      1.52     84.06
06:09:59 PM     all      6.97      0.00      6.73      0.47      1.42     84.42
06:10:04 PM     all      7.23      0.00      7.81      0.47      1.40     83.10
06:10:09 PM     all      6.46      0.00      7.39      0.47      1.41     84.27
06:10:14 PM     all      7.82      0.00      6.88      0.47      1.40     83.43
06:10:19 PM     all      7.28      0.00      6.59      0.58      1.50     84.05
06:10:24 PM     all      6.55      0.00      5.86      0.69      1.49     85.40
06:10:29 PM     all      7.23      0.00      6.43      0.69      1.38     84.27
06:10:34 PM     all      9.46      0.00      7.96      0.69      1.38     80.51
06:10:39 PM     all      9.54      0.00      8.24      0.59      1.65     79.98
06:10:44 PM     all      7.72      0.00      7.12      0.60      1.57     82.99
06:10:49 PM     all      7.04      0.00      6.92      0.72      1.43     83.89
06:10:54 PM     all      7.78      0.00      7.07      0.36      1.32     83.47
06:10:59 PM     all      7.39      0.00      6.56      0.60      1.31     84.15
06:11:04 PM     all      7.21      0.00      7.57      0.47      1.42     83.33
06:11:09 PM     all      7.71      0.00      6.76      0.47      1.19     83.87
06:11:14 PM     all      7.42      0.00      6.57      0.36      1.46     84.18
06:11:19 PM     all      7.23      0.00      6.75      0.48      1.45     84.10
06:11:24 PM     all      7.31      0.00      8.03      0.48      1.44     82.73
06:11:29 PM     all      8.19      0.00      8.43      0.36      1.43     81.59
06:11:34 PM     all      7.19      0.00      7.07      0.48      1.44     83.81
06:11:39 PM     all      7.91      0.00      7.07      0.48      1.44     83.09
06:11:44 PM     all      7.72      0.00      7.24      0.36      1.33     83.35
06:11:49 PM     all      7.73      0.00      6.90      0.59      1.31     83.47
06:11:54 PM     all      7.52      0.00      6.68      0.36      1.31     84.13
06:11:59 PM     all      7.32      0.00      6.60      0.48      1.44     84.15
06:12:04 PM     all      7.49      0.00      6.52      0.36      1.57     84.06
06:12:09 PM     all      6.44      0.00      5.73      0.48      1.31     86.04
06:12:14 PM     all      7.30      0.00      6.10      0.48      1.44     84.69
06:12:19 PM     all      6.61      0.00      6.37      0.36      1.32     85.34
06:12:24 PM     all      7.89      0.00      6.81      0.48      1.43     83.39
06:12:29 PM     all      7.52      0.00      7.28      0.36      1.31     83.53
06:12:34 PM     all      6.86      0.00      6.86      0.48      1.32     84.48
06:12:39 PM     all      7.79      0.00      7.44      0.47      1.30     83.00
06:12:44 PM     all      8.05      0.00      6.73      0.36      1.56     83.29
06:12:49 PM     all      7.32      0.00      7.20      0.36      1.44     83.67
06:12:54 PM     all      7.29      0.00      6.93      0.60      1.43     83.75
06:12:59 PM     all      7.36      0.00      6.27      0.48      1.57     84.32
06:13:04 PM     all      7.39      0.00      6.91      0.36      1.45     83.88
06:13:09 PM     all      8.55      0.00      6.99      0.60      1.45     82.41
06:13:14 PM     all      8.30      0.00      7.20      0.37      1.47     82.66
06:13:19 PM     all      8.42      0.00      8.06      0.48      1.32     81.71
06:13:24 PM     all      8.60      0.00      7.87      0.48      1.33     81.72
06:13:29 PM     all      8.49      0.00      7.50      0.49      1.60     81.92
06:13:34 PM     all      7.72      0.00      7.48      0.37      1.47     82.97
06:13:39 PM     all      8.72      0.00      7.87      0.48      1.57     81.36
06:13:44 PM     all      7.93      0.00      8.05      0.50      1.49     82.03
06:13:49 PM     all      6.96      0.00      8.18      0.49      1.59     82.78
06:13:54 PM     all      6.56      0.00      7.92      0.37      1.49     83.66
06:13:59 PM     all      6.96      0.00      8.30      0.49      1.47     82.78
06:14:04 PM     all      6.49      0.00      8.32      0.49      1.35     83.35
06:14:09 PM     all      7.05      0.00      7.17      0.49      1.73     83.56
06:14:14 PM     all      7.05      0.00      7.05      0.50      1.61     83.79
06:14:19 PM     all      6.72      0.00      7.35      0.37      1.62     83.94
06:14:24 PM     all      6.37      0.00      6.74      0.50      1.62     84.77
06:14:29 PM     all      6.76      0.00      7.38      0.50      1.50     83.85
06:14:34 PM     all      7.56      0.00      7.19      0.50      1.49     83.27
06:14:39 PM     all      8.83      0.00      7.62      0.36      1.45     81.74
06:14:44 PM     all      8.74      0.00      8.37      0.49      1.58     80.83
06:14:49 PM     all      8.95      0.00      8.46      0.48      1.57     80.53
06:14:54 PM     all      9.58      0.00      8.38      0.36      1.68     80.00
06:14:59 PM     all      8.21      0.00      7.85      0.48      1.57     81.88
06:15:04 PM     all      8.09      0.00      7.37      0.48      1.57     82.49
06:15:09 PM     all      8.64      0.00      7.92      0.36      1.44     81.63
06:15:14 PM     all      9.02      0.00      7.44      0.49      1.59     81.46
06:15:19 PM     all      9.23      0.00      7.90      0.49      1.70     80.68
06:15:24 PM     all      8.94      0.00      8.94      0.48      1.69     79.95
06:15:29 PM     all      9.48      0.00      8.25      0.37      1.60     80.30
06:15:34 PM     all     10.05      0.00      8.60      0.48      1.57     79.30
06:15:39 PM     all      9.92      0.00      8.34      0.48      1.57     79.69
06:15:44 PM     all      9.09      0.00      8.61      0.48      1.45     80.36
06:15:49 PM     all      8.30      0.00      7.94      0.48      1.44     81.83
06:15:54 PM     all      8.46      0.00      7.74      0.48      1.57     81.74
06:15:59 PM     all      8.98      0.00      7.89      0.36      1.58     81.19
06:16:04 PM     all      9.15      0.00      8.17      0.49      1.59     80.61
06:16:09 PM     all      8.36      0.00      8.12      0.49      1.60     81.43
06:16:14 PM     all      8.76      0.00      8.03      0.49      1.58     81.14
06:16:19 PM     all      8.28      0.00      7.06      0.49      1.34     82.83
06:16:24 PM     all      7.84      0.00      7.84      0.36      1.45     82.51
06:16:29 PM     all      8.57      0.00      7.96      0.49      1.35     81.64
06:16:34 PM     all      7.05      0.00      8.03      0.49      1.61     82.82
06:16:39 PM     all      7.31      0.00      8.30      0.37      1.61     82.40
06:16:44 PM     all      9.11      0.00      8.14      0.49      1.58     80.68
06:16:49 PM     all      8.36      0.00      6.64      0.37      1.48     83.15
06:16:54 PM     all      8.71      0.00      8.71      0.60      1.69     80.29
06:16:59 PM     all      9.02      0.00      8.17      0.37      1.59     80.85
06:17:04 PM     all      9.39      0.00      8.18      0.48      1.68     80.26
06:17:09 PM     all      8.14      0.00      8.51      0.36      1.70     81.29
06:17:14 PM     all      9.01      0.00      7.80      0.49      1.58     81.12
06:17:19 PM     all      8.56      0.00      7.96      0.48      1.57     81.42
06:17:24 PM     all      9.35      0.00      8.87      0.48      1.56     79.74
06:17:29 PM     all      9.34      0.00      8.62      0.36      1.44     80.24
06:17:34 PM     all      9.08      0.00      8.23      0.48      1.82     80.39
06:17:39 PM     all      8.62      0.00      7.65      0.49      1.58     81.67
06:17:44 PM     all     10.45      0.00      8.51      0.49      1.82     78.74
06:17:49 PM     all      8.83      0.00      8.59      0.48      1.69     80.41
06:17:54 PM     all      9.92      0.00      8.72      0.48      1.67     79.21
06:17:59 PM     all      8.68      0.00      7.97      0.36      1.43     81.57
06:18:04 PM     all      8.40      0.00      8.52      0.48      1.56     81.03
06:18:09 PM     all      8.88      0.00      8.40      0.48      1.44     80.79
06:18:14 PM     all     10.10      0.00      8.77      0.48      1.56     79.09
06:18:19 PM     all      9.17      0.00      8.32      0.48      1.69     80.34
06:18:24 PM     all      9.18      0.00      8.33      0.48      1.69     80.31
06:18:29 PM     all      9.76      0.00      9.05      0.48      1.79     78.93
06:18:34 PM     all      9.71      0.00      8.39      0.48      1.56     79.86
06:18:39 PM     all      9.15      0.00      8.66      0.36      1.68     80.14
06:18:44 PM     all     10.75      0.00      8.84      0.48      1.43     78.49
06:18:49 PM     all      9.16      0.00      8.56      0.36      1.55     80.38
06:18:54 PM     all      9.30      0.00      8.34      0.48      1.43     80.45
06:18:59 PM     all      8.93      0.00      8.81      0.48      1.43     80.36
06:19:04 PM     all      9.70      0.00      8.50      0.48      1.68     79.64
06:19:09 PM     all      9.15      0.00      8.54      0.48      1.68     80.14
06:19:14 PM     all      9.74      0.00      9.13      0.48      1.68     78.97
06:19:19 PM     all      9.47      0.00      8.03      0.36      1.68     80.46
06:19:24 PM     all      9.25      0.00      8.53      0.48      1.68     80.05
06:19:29 PM     all      9.01      0.00      8.77      0.48      1.56     80.17
06:19:34 PM     all      8.60      0.00      7.99      0.48      1.57     81.36
06:19:39 PM     all      9.39      0.00      8.56      0.36      1.66     80.02
06:19:44 PM     all      9.04      0.00      8.67      0.48      1.81     80.00
06:19:49 PM     all      9.19      0.00      8.83      0.60      1.43     79.95
06:19:54 PM     all      8.99      0.00      8.51      0.49      1.82     80.19
06:19:59 PM     all      9.53      0.00      8.56      0.36      1.69     79.86
06:20:04 PM     all      9.51      0.00      9.03      0.48      1.81     79.18
06:20:09 PM     all      9.29      0.00      8.20      0.48      1.81     80.22
06:20:14 PM     all      9.90      0.00      8.82      0.36      1.69     79.23
06:20:19 PM     all      9.70      0.00      8.50      0.48      1.80     79.52
06:20:24 PM     all      8.90      0.00      8.30      0.36      1.56     80.87
06:20:29 PM     all     10.01      0.00      8.46      0.48      1.55     79.50
06:20:34 PM     all      9.70      0.00      8.76      0.36      1.54     79.64
06:20:39 PM     all      9.35      0.00      7.79      0.48      1.80     80.58
06:20:44 PM     all      9.94      0.00      8.61      0.48      1.70     79.27
06:20:49 PM     all      9.52      0.00      8.55      0.60      1.69     79.64
06:20:54 PM     all      9.71      0.00      8.13      0.49      1.70     79.98
06:20:59 PM     all      9.13      0.00      8.29      0.36      1.68     80.53
06:21:04 PM     all      9.50      0.00      7.67      0.49      1.71     80.63
06:21:09 PM     all      8.48      0.00      8.12      0.48      1.70     81.21
06:21:14 PM     all      9.87      0.00      8.04      0.37      1.58     80.15
06:21:19 PM     all      9.39      0.00      8.68      0.48      1.66     79.79
06:21:24 PM     all      9.92      0.00      9.32      0.48      1.55     78.73
06:21:29 PM     all      9.32      0.00      8.12      0.48      1.43     80.65
06:21:34 PM     all      9.17      0.00      8.56      0.48      1.57     80.22
06:21:39 PM     all     14.78      0.00      7.92      0.47      1.54     75.30
06:21:44 PM     all      9.34      0.00      7.72      0.50      1.74     80.70
06:21:49 PM     all      8.26      0.00      7.52      0.49      1.60     82.12
06:21:54 PM     all      8.42      0.00      7.67      0.37      1.73     81.81
06:21:59 PM     all      8.71      0.00      7.98      0.49      1.60     81.23
06:22:04 PM     all      9.28      0.00      7.43      0.50      1.61     81.19
06:22:09 PM     all      8.19      0.00      7.82      0.37      1.59     82.03
06:22:14 PM     all      8.35      0.00      7.36      0.50      1.50     82.29
06:22:19 PM     all      8.46      0.00      6.62      0.49      1.47     82.97
06:22:24 PM     all      8.15      0.00      7.66      0.36      1.34     82.48
06:22:29 PM     all      7.87      0.00      7.38      0.49      1.60     82.66
06:22:34 PM     all      8.52      0.00      7.53      0.49      1.60     81.85
06:22:39 PM     all      7.81      0.00      7.43      0.50      1.61     82.65
06:22:44 PM     all      8.78      0.00      7.32      0.37      1.59     81.95
06:22:49 PM     all      7.30      0.00      6.93      0.50      1.61     83.66
06:22:54 PM     all      7.83      0.00      8.07      0.37      1.49     82.24
06:22:59 PM     all      7.72      0.00      7.10      0.50      1.62     83.06
06:23:04 PM     all      7.61      0.00      7.73      0.37      1.50     82.79
06:23:09 PM     all      7.41      0.00      7.04      0.49      1.48     83.58
06:23:14 PM     all      8.00      0.00      7.88      0.50      1.50     82.12
06:23:19 PM     all      7.09      0.00      6.71      0.38      1.65     84.18
