Linux 3.10.0-1062.12.1.el7.x86_64 (ip-10-0-1-108.ap-south-1.compute.internal) 	10/18/2021 	_x86_64_	(2 CPU)

05:50:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:55:34 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:55:39 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
05:55:44 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
05:55:49 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:55:54 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
05:55:59 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
05:56:04 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:56:09 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
05:56:14 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
05:56:19 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:56:24 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:56:29 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:56:34 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
05:56:39 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
05:56:44 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:56:49 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:56:54 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:56:59 PM     all      0.00      0.00      0.10      0.00      0.90     99.00
05:57:04 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:57:09 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:57:14 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:57:19 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:57:24 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
05:57:29 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
05:57:34 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
05:57:39 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:57:44 PM     all      0.10      0.00      0.10      0.00      0.90     98.91
05:57:49 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
05:57:54 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:57:59 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:58:04 PM     all      0.00      0.00      0.00      0.00      1.00     99.00
05:58:09 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
05:58:14 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
05:58:19 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:58:24 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
05:58:29 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
05:58:34 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
05:58:39 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:58:44 PM     all      0.10      0.00      0.10      0.00      0.90     98.90
05:58:49 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
05:58:54 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:58:59 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:59:04 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
05:59:09 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:59:14 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
05:59:19 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:59:24 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
05:59:29 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:59:34 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:59:39 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
05:59:44 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
05:59:49 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
05:59:54 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
05:59:59 PM     all      0.00      0.00      0.10      0.00      0.90     99.00
06:00:04 PM     all      0.20      0.00      0.30      0.00      0.80     98.69
06:00:09 PM     all      0.10      0.00      0.20      0.00      0.90     98.80
06:00:14 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
06:00:19 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:00:24 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:00:29 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:00:34 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:00:39 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:00:44 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
06:00:49 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:00:54 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:00:59 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:01:04 PM     all      0.30      0.00      0.20      0.00      1.30     98.20
06:01:09 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:01:14 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:01:19 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:01:24 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:01:29 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
06:01:34 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:01:39 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
06:01:44 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:01:49 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
06:01:54 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:01:59 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:02:04 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:02:09 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:02:14 PM     all      0.10      0.00      0.10      0.00      0.90     98.91
06:02:19 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:02:24 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:02:29 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
06:02:34 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:02:39 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:02:44 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:02:49 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:02:54 PM     all      0.00      0.00      0.10      0.00      0.90     99.00
06:02:59 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:03:04 PM     all      0.30      0.00      1.31      0.10      2.31     95.98
06:03:09 PM     all      0.00      0.00      0.10      0.00      0.90     99.00
06:03:14 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:03:19 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
06:03:24 PM     all      0.30      0.00      0.00      0.00      1.00     98.70
06:03:29 PM     all      0.50      0.00      0.20      0.10      1.31     97.89
06:03:34 PM     all      6.42      0.00      2.59      0.10      5.07     85.82
06:03:39 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:03:44 PM     all      0.00      0.00      0.10      0.00      0.70     99.20
06:03:49 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:03:54 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:03:59 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:04:04 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:04:09 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:04:14 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:04:19 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:04:24 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:04:30 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:04:35 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:04:40 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:04:45 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:04:50 PM     all      0.10      0.00      0.10      0.00      0.90     98.90
06:04:55 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:05:00 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:05:05 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:05:10 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:05:15 PM     all      0.10      0.00      0.20      0.00      0.80     98.90
06:05:20 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:05:25 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:05:30 PM     all      0.00      0.00      0.10      0.00      0.70     99.20
06:05:35 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:05:40 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:05:45 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:05:50 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
06:05:55 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:06:00 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:06:05 PM     all      0.10      0.00      0.10      0.00      0.70     99.10
06:06:10 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:06:15 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:06:20 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:06:25 PM     all      0.00      0.00      0.10      0.00      0.70     99.20
06:06:30 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:06:35 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:06:40 PM     all      0.00      0.00      0.10      0.10      0.90     98.90
06:06:45 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:06:50 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:06:55 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:07:00 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:07:05 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:07:10 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:07:15 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:07:20 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:07:25 PM     all      0.10      0.00      0.10      0.00      0.90     98.90
06:07:30 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:07:35 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:07:40 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:07:45 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:07:50 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:07:55 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:08:00 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:08:05 PM     all      0.00      0.00      0.00      0.00      1.10     98.90
06:08:10 PM     all      0.10      0.00      0.10      0.00      0.90     98.90
06:08:15 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:08:20 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:08:25 PM     all      0.10      0.00      0.10      0.00      0.90     98.90
06:08:30 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:08:35 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:08:40 PM     all      0.00      0.00      0.00      0.00      0.80     99.20
06:08:45 PM     all      0.10      0.00      0.10      0.00      0.80     99.00
06:08:50 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:08:55 PM     all      0.10      0.00      0.00      0.00      0.70     99.20
06:09:00 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:09:05 PM     all      0.10      0.00      0.00      0.00      1.10     98.80
06:09:10 PM     all      0.00      0.00      0.10      0.00      0.80     99.10
06:09:15 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:09:20 PM     all      5.28      0.00      1.14      4.45      2.69     86.44
06:09:25 PM     all      5.97      0.00      1.92      3.44      1.01     87.65
06:09:30 PM     all      0.10      0.00      0.00      0.00      1.00     98.90
06:09:35 PM     all      0.00      0.00      0.00      0.00      0.90     99.10
06:09:40 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:09:45 PM     all      0.00      0.00      0.10      0.00      0.90     99.00
06:09:50 PM     all      0.10      0.00      0.00      0.00      0.80     99.10
06:09:55 PM     all      0.00      0.00      0.00      0.00      0.70     99.30
06:10:00 PM     all      0.10      0.00      0.00      0.00      0.90     99.00
06:10:05 PM     all      0.20      0.00      0.20      0.00      1.40     98.19
06:10:10 PM     all      1.10      0.00      0.30      0.00      1.30     97.29
06:10:15 PM     all      1.21      0.00      0.30      0.00      1.31     97.19
06:10:20 PM     all     70.51      0.00     19.44      1.50      2.24      6.30
06:10:25 PM     all     84.08      0.00     14.11      0.70      0.00      1.10
06:10:30 PM     all     80.74      0.00     15.65      0.30      0.00      3.31
06:10:35 PM     all     21.25      0.00      9.18      0.81      1.97     66.78
06:10:40 PM     all     13.03      0.00      8.89      0.47      2.84     74.76
06:10:45 PM     all     15.43      0.00     11.29      0.50      3.14     69.64
06:10:50 PM     all     16.50      0.00     10.83      0.63      3.02     69.02
06:10:55 PM     all     15.63      0.00     11.69      0.51      3.05     69.12
06:11:00 PM     all     15.37      0.00      9.78      0.38      2.92     71.54
06:11:05 PM     all     17.65      0.00     10.64      0.38      3.00     68.34
06:11:10 PM     all     17.60      0.00     11.15      0.37      3.10     67.78
06:11:15 PM     all     16.35      0.00     11.32      0.25      3.02     69.06
06:11:20 PM     all     16.98      0.00     11.07      0.38      2.89     68.68
06:11:25 PM     all     17.19      0.00     10.92      0.38      3.01     68.51
06:11:30 PM     all     16.31      0.00     10.29      0.38      2.76     70.26
06:11:35 PM     all     17.38      0.00     11.00      0.25      3.12     68.25
06:11:40 PM     all     17.27      0.00     11.14      0.38      2.88     68.34
06:11:45 PM     all     16.69      0.00     11.29      0.38      3.01     68.63
06:11:50 PM     all     16.69      0.00     10.37      0.38      3.03     69.53
06:11:55 PM     all     17.36      0.00     10.31      0.38      3.14     68.81
06:12:00 PM     all     16.96      0.00     11.06      0.38      3.14     68.47
06:12:05 PM     all     16.62      0.00     10.62      0.38      3.00     69.38
06:12:10 PM     all     14.01      0.00      8.66      0.38      3.18     73.76
06:12:15 PM     all     14.32      0.00     10.01      0.38      3.17     72.12
06:12:20 PM     all     15.89      0.00      9.96      0.25      3.03     70.87
06:12:25 PM     all     16.52      0.00     10.39      0.38      3.00     69.71
06:12:30 PM     all     16.02      0.00     11.48      0.38      3.15     68.98
06:12:35 PM     all     16.92      0.00     10.43      0.38      2.93     69.34
06:12:40 PM     all     16.71      0.00     11.01      0.38      3.04     68.86
06:12:45 PM     all     17.17      0.00     11.11      0.25      3.03     68.43
06:12:50 PM     all     15.61      0.00     10.41      0.38      3.17     70.43
06:12:55 PM     all     15.79      0.00     10.78      0.38      3.01     70.05
06:13:00 PM     all     18.26      0.00     11.66      0.39      2.85     66.84
06:13:05 PM     all     19.34      0.00     12.63      0.39      2.76     64.87
06:13:10 PM     all     19.53      0.00     12.66      0.26      2.77     64.78
06:13:15 PM     all     20.52      0.00     13.59      0.39      2.75     62.75
06:13:20 PM     all     19.63      0.00     13.08      0.27      2.80     64.22
06:13:25 PM     all     20.58      0.00     12.22      0.40      2.79     64.01
06:13:30 PM     all     19.41      0.00     12.58      0.27      2.68     65.06
06:13:35 PM     all     21.28      0.00     13.16      0.27      2.53     62.77
06:13:40 PM     all     21.31      0.00     12.94      0.39      2.75     62.61
06:13:45 PM     all     19.33      0.00     12.75      0.40      2.82     64.70
06:13:50 PM     all     20.53      0.00     12.05      0.26      2.65     64.50
06:13:55 PM     all     19.95      0.00     12.95      0.26      2.64     64.20
06:14:00 PM     all     19.49      0.00     12.82      0.40      2.80     64.49
06:14:05 PM     all     19.82      0.00     12.95      0.26      2.64     64.33
06:14:10 PM     all     19.65      0.00     12.88      0.40      2.66     64.41
06:14:15 PM     all     21.12      0.00     12.75      0.27      2.52     63.35
06:14:20 PM     all     21.48      0.00     13.31      0.40      2.50     62.32
06:14:25 PM     all     20.50      0.00     13.49      0.26      2.65     63.10
06:14:30 PM     all     20.16      0.00     13.22      0.40      2.67     63.55
06:14:35 PM     all     21.04      0.00     13.05      0.27      2.66     62.98
06:14:40 PM     all     20.08      0.00     13.61      0.40      2.77     63.14
06:14:45 PM     all     19.68      0.00     13.21      0.26      2.77     64.07
06:14:50 PM     all     19.55      0.00     13.16      0.40      2.79     64.10
06:14:55 PM     all     21.18      0.00     12.24      0.39      2.76     63.42
06:15:00 PM     all     18.81      0.00     11.66      0.40      2.91     66.23
06:15:05 PM     all     19.39      0.00     12.53      0.26      2.64     65.17
06:15:10 PM     all     19.55      0.00     12.77      0.40      2.93     64.36
06:15:15 PM     all     19.31      0.00     12.92      0.40      2.93     64.45
06:15:20 PM     all     19.26      0.00     12.53      0.40      2.90     64.91
06:15:25 PM     all     19.29      0.00     13.61      0.40      2.64     64.07
06:15:30 PM     all     19.58      0.00     13.10      0.26      2.65     64.42
06:15:35 PM     all     19.87      0.00     13.20      0.39      2.88     63.66
06:15:40 PM     all     19.18      0.00     13.49      0.40      2.78     64.15
06:15:45 PM     all     19.90      0.00     13.09      0.39      2.75     63.87
06:15:50 PM     all     18.73      0.00     12.27      0.26      2.77     65.96
06:15:55 PM     all     19.08      0.00     12.37      0.39      2.89     65.26
06:16:00 PM     all     19.13      0.00     12.53      0.40      2.77     65.17
06:16:05 PM     all     19.13      0.00     12.98      0.39      2.62     64.88
06:16:10 PM     all     18.68      0.00     12.45      0.26      2.78     65.83
06:16:15 PM     all     19.68      0.00     13.21      0.40      2.77     63.94
06:16:20 PM     all     19.44      0.00     13.18      0.27      2.66     64.45
06:16:25 PM     all     19.61      0.00     13.16      0.39      2.76     64.08
06:16:30 PM     all     19.44      0.00     12.52      0.27      2.66     65.11
06:16:35 PM     all     19.84      0.00     12.65      0.40      2.66     64.45
06:16:40 PM     all     19.15      0.00     12.55      0.40      2.77     65.13
06:16:45 PM     all     18.15      0.00     12.27      0.39      2.87     66.32
06:16:50 PM     all     18.36      0.00     12.15      0.26      2.77     66.45
06:16:55 PM     all     18.92      0.00     13.27      0.39      2.89     64.52
06:17:00 PM     all     19.53      0.00     12.71      0.26      3.01     64.48
06:17:05 PM     all     19.90      0.00     13.35      0.39      2.75     63.61
06:17:10 PM     all     18.35      0.00     12.58      0.26      3.15     65.66
06:17:15 PM     all     18.28      0.00     12.72      0.40      2.91     65.70
06:17:20 PM     all     18.54      0.00     12.85      0.26      2.91     65.43
06:17:25 PM     all     19.53      0.00     13.37      0.39      2.88     63.83
06:17:30 PM     all     19.25      0.00     13.78      0.39      2.99     63.59
06:17:35 PM     all     19.42      0.00     12.95      0.26      3.04     64.33
06:17:40 PM     all     19.33      0.00     12.97      0.39      3.11     64.20
06:17:45 PM     all     19.35      0.00     13.46      0.39      2.75     64.05
06:17:50 PM     all     17.86      0.00     12.57      0.26      2.91     66.40
06:17:55 PM     all     19.19      0.00     13.58      0.39      2.87     63.97
06:18:00 PM     all     17.47      0.00     12.52      0.26      2.87     66.88
06:18:05 PM     all     19.28      0.00     14.10      0.39      2.85     63.39
06:18:10 PM     all     19.44      0.00     12.43      0.26      2.91     64.95
06:18:15 PM     all     18.98      0.00     13.87      0.26      2.75     64.14
06:18:20 PM     all     18.82      0.00     13.20      0.39      2.88     64.71
06:18:25 PM     all     19.00      0.00     13.50      0.26      2.88     64.35
06:18:30 PM     all     18.46      0.00     12.48      0.40      3.05     65.60
06:18:35 PM     all     19.31      0.00     13.18      0.27      2.80     64.45
06:18:40 PM     all     19.02      0.00     12.29      0.40      2.77     65.52
06:18:45 PM     all     19.07      0.00     12.98      0.26      2.91     64.77
06:18:50 PM     all     19.22      0.00     14.25      0.39      2.75     63.40
06:18:55 PM     all     18.12      0.00     12.83      0.40      3.04     65.61
06:19:00 PM     all     18.49      0.00     13.34      0.26      3.04     64.86
06:19:05 PM     all     17.93      0.00     13.68      0.27      2.92     65.21
06:19:10 PM     all     18.34      0.00     13.06      0.40      3.03     65.17
06:19:15 PM     all     18.63      0.00     13.21      0.26      2.91     64.99
06:19:20 PM     all     18.68      0.00     12.85      0.40      2.78     65.30
06:19:25 PM     all     19.29      0.00     13.47      0.26      2.91     64.07
06:19:30 PM     all     19.76      0.00     13.53      0.40      2.79     63.53
06:19:35 PM     all     21.48      0.00     14.23      0.26      2.64     61.40
06:19:40 PM     all     19.24      0.00     13.31      0.40      2.90     64.16
06:19:45 PM     all     19.02      0.00     13.34      0.26      2.91     64.46
06:19:50 PM     all     19.42      0.00     13.52      0.39      2.76     63.91
06:19:55 PM     all     18.49      0.00     13.87      0.26      2.91     64.46
06:20:00 PM     all     18.87      0.00     13.98      0.40      2.90     63.85
06:20:05 PM     all     19.43      0.00     14.08      0.26      2.74     63.49
06:20:10 PM     all     18.94      0.00     13.77      0.40      2.91     63.97
06:20:15 PM     all     19.02      0.00     13.16      0.27      2.79     64.76
06:20:20 PM     all     19.71      0.00     12.70      0.40      2.91     64.29
06:20:25 PM     all     18.66      0.00     12.61      0.26      3.02     65.44
06:20:30 PM     all     18.77      0.00     14.08      0.39      2.87     63.89
06:20:35 PM     all     18.54      0.00     14.17      0.40      2.78     64.11
06:20:40 PM     all     19.13      0.00     13.98      0.26      2.90     63.72
06:20:45 PM     all     19.77      0.00     14.04      0.39      2.86     62.94
06:20:50 PM     all     19.92      0.00     13.84      0.26      2.98     63.00
06:20:55 PM     all     18.82      0.00     13.33      0.39      3.14     64.31
06:21:00 PM     all     19.87      0.00     13.99      0.26      2.88     63.01
06:21:05 PM     all     19.84      0.00     13.62      0.26      2.78     63.49
06:21:10 PM     all     20.13      0.00     13.33      0.39      2.88     63.27
06:21:15 PM     all     18.73      0.00     13.46      0.26      2.90     64.64
06:21:20 PM     all     20.21      0.00     12.55      0.40      2.77     64.07
06:21:25 PM     all     19.66      0.00     13.63      0.26      2.88     63.56
06:21:30 PM     all     19.69      0.00     12.73      0.39      2.62     64.57
06:21:35 PM     all     19.76      0.00     13.97      0.40      2.64     63.24
06:21:40 PM     all     25.13      0.00     13.21      0.26      2.56     58.85
06:21:45 PM     all     20.39      0.00     13.29      0.26      2.63     63.42
06:21:50 PM     all     20.34      0.00     13.87      0.40      2.64     62.75
06:21:55 PM     all     19.87      0.00     13.68      0.39      2.63     63.42
06:22:00 PM     all     20.61      0.00     13.47      0.26      2.64     63.01
06:22:05 PM     all     19.23      0.00     13.22      0.40      2.80     64.35
06:22:10 PM     all     20.08      0.00     13.91      0.26      2.89     62.86
06:22:15 PM     all     19.57      0.00     13.32      0.40      2.80     63.91
06:22:20 PM     all     19.81      0.00     13.03      0.40      2.79     63.96
06:22:25 PM     all     17.86      0.00     12.57      0.40      2.91     66.27
06:22:30 PM     all     19.18      0.00     13.23      0.26      2.78     64.55
06:22:35 PM     all     19.82      0.00     13.34      0.40      2.91     63.54
06:22:40 PM     all     18.19      0.00     13.61      0.40      2.83     64.96
06:22:45 PM     all     17.44      0.00     12.55      0.53      2.91     66.58
06:22:50 PM     all     18.28      0.00     13.31      0.27      2.69     65.46
06:22:55 PM     all     19.47      0.00     13.87      0.40      2.67     63.60
06:23:00 PM     all     18.15      0.00     13.44      0.40      2.82     65.19
06:23:05 PM     all     18.90      0.00     13.67      0.40      2.55     64.48
